OrderID,ProductID,ProductCategory,ProductName,Discount(%),SalesAmount,CustomerReview,ReviewDate
119219,P0505,Sports,Yoga Mat,9.2,275.45,Cheaply made,2025-02-28
119220,P0102,Electronics,Laptop,17.62,284.54,Disappointed,2025-05-02
119221,P0103,Electronics,Headphones,0.04,205.47,Works perfectly,2024-07-11
119222,P0201,Apparel,T-Shirt,16.4,344.11,Bad experience,2024-09-19
119223,P0401,Books,Fiction,26.93,16.94,Average product,2024-07-04
119224,P0302,Home & Kitchen,Microwave,27.79,144.86,Nothing special,2024-06-01
119225,P0101,Electronics,Smartphone,27.64,254.75,Neither good nor bad,2025-02-11
119226,P0501,Sports,Football,18.25,323.96,Stopped working,2025-05-01
119227,P0504,Sports,Running Shoes,19.03,355.65,Loved it,2024-10-19
119228,P0204,Apparel,Jacket,22.78,235.19,Best purchase,2024-06-29
119229,P0404,Books,Biography,18.02,75.13,Decent,2025-05-12
119230,P0101,Electronics,Smartphone,23.13,196.04,Nothing special,2024-07-21
119231,P0505,Sports,Yoga Mat,24.93,200.67,Mediocre,2025-02-17
119232,P0402,Books,Non-Fiction,16.56,304.11,Waste of money,2025-05-25
119233,P0302,Home & Kitchen,Microwave,27.61,238.74,Neither good nor bad,2024-08-15
119234,P0504,Sports,Running Shoes,5.92,293.31,Good product,2024-07-11
119235,P0104,Electronics,Smartwatch,1.59,482.61,Works perfectly,2024-08-02
119236,P0302,Home & Kitchen,Microwave,20.58,225.55,Stopped working,2024-11-05
119237,P0605,Beauty,Perfume,27.88,58.83,Neutral feeling,2025-05-07
119238,P0105,Electronics,Camera,19.53,280.12,Cheaply made,2025-05-28
119239,P0103,Electronics,Headphones,2.62,431.56,Bad experience,2024-10-13
119240,P0505,Sports,Yoga Mat,15.87,337.59,Average product,2024-09-20
119241,P0501,Sports,Football,3.54,274.98,Good product,2024-12-04
119242,P0502,Sports,Basketball,8.03,376.5,Mediocre,2025-03-15
119243,P0105,Electronics,Camera,5.37,428.88,Mediocre,2024-09-18
119244,P0402,Books,Non-Fiction,15.7,80.65,Terrible,2024-07-26
119245,P0203,Apparel,Sneakers,0.06,438.63,Poor quality,2024-10-27
119246,P0605,Beauty,Perfume,13.96,246.73,Highly recommend,2025-02-23
119247,P0605,Beauty,Perfume,6.04,48.88,Would not recommend,2024-09-04
119248,P0403,Books,Science,28.46,193.38,Average product,2025-01-07
119249,P0202,Apparel,Jeans,22.76,161.02,Acceptable,2025-04-23
119250,P0103,Electronics,Headphones,28.36,283.05,Nothing special,2025-03-17
119251,P0301,Home & Kitchen,Blender,5.05,283.36,Decent,2024-12-12
119252,P0602,Beauty,Foundation,8.72,379.85,Neither good nor bad,2025-02-12
119253,P0101,Electronics,Smartphone,13.95,299.55,Average product,2024-06-22
119254,P0204,Apparel,Jacket,13.09,253.43,Bad experience,2025-03-22
119255,P0501,Sports,Football,7.13,341.28,Exceeded expectations,2024-09-20
119256,P0205,Apparel,Hat,20.61,127.71,Excellent quality,2025-03-13
119257,P0303,Home & Kitchen,Coffee Maker,26.73,220.12,Satisfactory,2024-06-04
119258,P0501,Sports,Football,11.57,154.46,Highly recommend,2024-09-24
119259,P0602,Beauty,Foundation,26.89,31.86,Good product,2024-10-26
119260,P0303,Home & Kitchen,Coffee Maker,5.05,385.09,Not worth the price,2025-04-01
119261,P0102,Electronics,Laptop,8.09,457.27,Very satisfied,2025-01-27
119262,P0502,Sports,Basketball,18.3,186.38,Satisfactory,2024-07-02
119263,P0601,Beauty,Lipstick,25.64,35.2,Mediocre,2024-09-28
119264,P0102,Electronics,Laptop,1.96,82.53,Works perfectly,2024-07-13
119265,P0201,Apparel,T-Shirt,18.11,372.4,Defective,2024-10-27
119266,P0601,Beauty,Lipstick,24.56,213.99,Disappointed,2025-04-16
119267,P0103,Electronics,Headphones,28.86,237.63,Great value,2024-08-23
119268,P0604,Beauty,Moisturizer,18.98,63.5,Exceeded expectations,2024-06-26
119269,P0202,Apparel,Jeans,5.8,63.7,Loved it,2025-05-21
119270,P0204,Apparel,Jacket,14.95,362.41,Best purchase,2025-03-18
119271,P0103,Electronics,Headphones,28.78,195.53,Exceeded expectations,2024-06-22
119272,P0203,Apparel,Sneakers,23.68,98.16,Defective,2025-03-08
119273,P0605,Beauty,Perfume,1.24,282.09,Loved it,2024-08-29
119274,P0505,Sports,Yoga Mat,3.18,273.41,Poor quality,2025-03-24
119275,P0102,Electronics,Laptop,11.27,276.68,It's fine,2025-04-05
119276,P0302,Home & Kitchen,Microwave,1.1,361.43,Defective,2024-06-30
119277,P0503,Sports,Tennis Racket,23.31,9.93,Average product,2025-05-27
119278,P0101,Electronics,Smartphone,2.76,83.92,Good product,2024-09-21
119279,P0302,Home & Kitchen,Microwave,7.15,74.39,Good product,2024-09-13
119280,P0604,Beauty,Moisturizer,14.16,287.62,Works perfectly,2025-01-03
119281,P0205,Apparel,Hat,1.38,76.8,Great value,2024-08-18
119282,P0203,Apparel,Sneakers,13.18,140.85,Loved it,2024-12-01
119283,P0203,Apparel,Sneakers,26.52,305.91,Satisfactory,2025-02-15
119284,P0503,Sports,Tennis Racket,17.57,263.26,Cheaply made,2024-12-14
119285,P0104,Electronics,Smartwatch,24.83,45.85,Exceeded expectations,2024-11-23
119286,P0204,Apparel,Jacket,23.02,87.89,Best purchase,2024-12-26
119287,P0303,Home & Kitchen,Coffee Maker,5.9,348.02,Exceeded expectations,2024-06-12
119288,P0302,Home & Kitchen,Microwave,15.27,291.28,Best purchase,2025-01-10
119289,P0205,Apparel,Hat,21.31,381.83,Good product,2025-03-23
119290,P0105,Electronics,Camera,26.04,148.61,Neither good nor bad,2024-07-26
119291,P0303,Home & Kitchen,Coffee Maker,29.46,149.3,Excellent quality,2024-08-21
119292,P0503,Sports,Tennis Racket,13.61,265.97,Neutral feeling,2024-12-07
119293,P0105,Electronics,Camera,20.35,295.23,Best purchase,2025-02-08
119294,P0403,Books,Science,23.38,72.93,Poor quality,2025-05-19
119295,P0401,Books,Fiction,13.68,163.36,Poor quality,2025-04-16
119296,P0304,Home & Kitchen,Vacuum Cleaner,25.69,83.68,Acceptable,2025-03-06
119297,P0201,Apparel,T-Shirt,15.82,80.55,Good product,2025-05-02
119298,P0504,Sports,Running Shoes,6.19,314.06,Works perfectly,2025-01-12
119299,P0604,Beauty,Moisturizer,24.25,259.2,Good product,2025-03-28
119300,P0601,Beauty,Lipstick,18.28,325.64,Okay quality,2024-08-25
119301,P0605,Beauty,Perfume,4.18,40.85,Fantastic,2025-04-19
119302,P0301,Home & Kitchen,Blender,6.95,461.41,Highly recommend,2025-03-17
119303,P0404,Books,Biography,29.47,48.2,Decent,2025-01-22
119304,P0501,Sports,Football,16.22,143.97,Very satisfied,2024-07-05
119305,P0104,Electronics,Smartwatch,15.07,392.59,Mediocre,2024-11-24
119306,P0303,Home & Kitchen,Coffee Maker,25.72,131.88,Excellent quality,2024-10-21
119307,P0605,Beauty,Perfume,16.66,10.86,Waste of money,2025-02-13
119308,P0301,Home & Kitchen,Blender,7.69,108.45,Terrible,2024-11-10
119309,P0103,Electronics,Headphones,1.47,429.34,Neutral feeling,2025-05-28
119310,P0301,Home & Kitchen,Blender,12.55,17.13,Decent,2025-05-07
119311,P0205,Apparel,Hat,7.86,241.02,Would not recommend,2024-07-11
119312,P0301,Home & Kitchen,Blender,5.09,347.81,Acceptable,2025-04-22
119313,P0303,Home & Kitchen,Coffee Maker,14.79,288.61,Acceptable,2024-10-09
119314,P0302,Home & Kitchen,Microwave,3.52,480.91,Exceeded expectations,2024-12-27
119315,P0201,Apparel,T-Shirt,24.93,227.24,Best purchase,2024-11-25
119316,P0502,Sports,Basketball,28.25,8.46,Exceeded expectations,2024-11-14
119317,P0101,Electronics,Smartphone,11.96,377.18,Very satisfied,2025-03-11
119318,P0202,Apparel,Jeans,1.69,272.87,Poor quality,2024-12-18
119319,P0401,Books,Fiction,28.1,58.31,Loved it,2024-10-27
119320,P0503,Sports,Tennis Racket,0.02,186.41,Mediocre,2024-10-02
119321,P0405,Books,Mystery,6.16,313.05,Decent,2024-12-21
119322,P0301,Home & Kitchen,Blender,15.26,63.61,Cheaply made,2024-08-20
119323,P0304,Home & Kitchen,Vacuum Cleaner,5.98,49.69,It's fine,2025-05-29
119324,P0505,Sports,Yoga Mat,21.8,61.29,Poor quality,2025-02-20
119325,P0604,Beauty,Moisturizer,15.41,173.6,Exceeded expectations,2025-01-17
119326,P0102,Electronics,Laptop,24.55,83.66,Would not recommend,2025-04-24
119327,P0301,Home & Kitchen,Blender,11.16,138.58,Loved it,2025-05-18
119328,P0201,Apparel,T-Shirt,24.68,375.47,Highly recommend,2024-06-14
119329,P0101,Electronics,Smartphone,11.18,436.76,Highly recommend,2024-07-05
119330,P0404,Books,Biography,4.86,120.78,Highly recommend,2024-10-11
119331,P0102,Electronics,Laptop,4.61,339.28,Stopped working,2024-07-19
119332,P0205,Apparel,Hat,20.04,325.37,Very satisfied,2024-10-16
119333,P0105,Electronics,Camera,7.56,411.23,Good product,2024-06-01
119334,P0101,Electronics,Smartphone,7.8,386.54,Fantastic,2025-03-20
119335,P0401,Books,Fiction,15.49,282.73,Very satisfied,2024-08-01
119336,P0405,Books,Mystery,12.63,303.92,Great value,2025-03-18
119337,P0405,Books,Mystery,2.46,297.18,Acceptable,2025-03-22
119338,P0603,Beauty,Eyeliner,29.92,315.69,Satisfactory,2025-01-30
119339,P0405,Books,Mystery,11.65,216.55,Very satisfied,2024-11-17
119340,P0604,Beauty,Moisturizer,9.68,269.9,Loved it,2024-08-26
119341,P0603,Beauty,Eyeliner,7.21,117.56,Cheaply made,2024-08-14
119342,P0602,Beauty,Foundation,16.06,102.17,Exceeded expectations,2024-06-21
119343,P0401,Books,Fiction,29.96,130.63,Very satisfied,2024-11-29
119344,P0201,Apparel,T-Shirt,7.9,209.94,Great value,2024-08-12
119345,P0205,Apparel,Hat,25.06,68.71,Exceeded expectations,2024-11-20
119346,P0503,Sports,Tennis Racket,21.44,116.56,Decent,2024-11-15
119347,P0403,Books,Science,14.56,415.62,Highly recommend,2025-03-28
119348,P0402,Books,Non-Fiction,4.87,226.26,Would not recommend,2024-11-30
119349,P0204,Apparel,Jacket,5.8,463.7,Works perfectly,2024-09-12
119350,P0303,Home & Kitchen,Coffee Maker,20.95,328.92,Great value,2025-02-25
119351,P0404,Books,Biography,14.66,274.92,Very satisfied,2024-11-25
119352,P0204,Apparel,Jacket,25.63,252.85,Neither good nor bad,2025-03-17
119353,P0503,Sports,Tennis Racket,22.8,377.42,Decent,2024-08-12
119354,P0303,Home & Kitchen,Coffee Maker,8.85,259.14,Okay quality,2025-05-06
119355,P0102,Electronics,Laptop,11.84,366.84,Stopped working,2025-03-18
119356,P0301,Home & Kitchen,Blender,16.46,221.78,Neutral feeling,2024-06-07
119357,P0204,Apparel,Jacket,18.02,164.95,Poor quality,2024-06-08
119358,P0503,Sports,Tennis Racket,13.12,63.08,Exceeded expectations,2025-05-27
119359,P0505,Sports,Yoga Mat,9.65,334.76,Exceeded expectations,2025-05-07
119360,P0102,Electronics,Laptop,1.44,84.8,It's fine,2024-09-28
119361,P0501,Sports,Football,12.17,61.03,Very satisfied,2025-04-20
119362,P0103,Electronics,Headphones,23.32,21.47,Stopped working,2024-06-19
119363,P0201,Apparel,T-Shirt,20.46,253.12,Bad experience,2024-11-22
119364,P0305,Home & Kitchen,Toaster,23.89,375.61,Not worth the price,2024-11-27
119365,P0103,Electronics,Headphones,0.4,434.52,Average product,2024-07-08
119366,P0504,Sports,Running Shoes,17.64,172.29,Neither good nor bad,2025-01-30
119367,P0505,Sports,Yoga Mat,11.9,419.56,Terrible,2025-03-19
119368,P0401,Books,Fiction,18.25,52.23,Mediocre,2024-11-20
119369,P0601,Beauty,Lipstick,3.47,129.53,Okay quality,2024-06-10
119370,P0505,Sports,Yoga Mat,9.89,71.23,Nothing special,2025-05-07
119371,P0502,Sports,Basketball,6.86,99.92,Nothing special,2024-08-17
119372,P0302,Home & Kitchen,Microwave,21.78,173.16,Excellent quality,2024-11-26
119373,P0101,Electronics,Smartphone,26.67,99.13,Not worth the price,2024-06-14
119374,P0104,Electronics,Smartwatch,17.39,53.82,Very satisfied,2024-07-31
119375,P0404,Books,Biography,22.78,85.67,Decent,2025-05-12
119376,P0204,Apparel,Jacket,24.67,99.29,Okay quality,2024-12-06
119377,P0403,Books,Science,27.85,133.97,Disappointed,2024-12-31
119378,P0305,Home & Kitchen,Toaster,19.23,288.61,Works perfectly,2024-09-21
119379,P0305,Home & Kitchen,Toaster,22.96,248.84,Works perfectly,2024-08-04
119380,P0101,Electronics,Smartphone,4.32,142.22,Highly recommend,2024-07-21
119381,P0203,Apparel,Sneakers,26.43,213.1,Exceeded expectations,2025-04-15
119382,P0202,Apparel,Jeans,25.24,122.53,Average product,2024-10-28
119383,P0605,Beauty,Perfume,16.46,409.48,Loved it,2024-08-20
119384,P0201,Apparel,T-Shirt,4.89,168.22,Highly recommend,2025-01-03
119385,P0605,Beauty,Perfume,11.44,303.25,Best purchase,2024-06-18
119386,P0604,Beauty,Moisturizer,28.16,7.37,Neutral feeling,2024-08-22
119387,P0304,Home & Kitchen,Vacuum Cleaner,10.46,136.64,Great value,2025-04-12
119388,P0402,Books,Non-Fiction,15.6,212.84,Exceeded expectations,2025-02-08
119389,P0503,Sports,Tennis Racket,11.13,338.76,Best purchase,2025-05-31
119390,P0604,Beauty,Moisturizer,16.21,54.46,Great value,2024-12-26
119391,P0405,Books,Mystery,4.41,329.99,Neither good nor bad,2024-06-03
119392,P0502,Sports,Basketball,28.1,99.83,Good product,2024-06-17
119393,P0403,Books,Science,12.52,99.34,Acceptable,2024-09-30
119394,P0401,Books,Fiction,3.16,479.11,Acceptable,2024-06-08
119395,P0305,Home & Kitchen,Toaster,5.2,363.44,Exceeded expectations,2024-11-28
119396,P0104,Electronics,Smartwatch,7.61,254.03,Excellent quality,2024-06-03
119397,P0603,Beauty,Eyeliner,8.35,398.58,Not worth the price,2024-11-10
119398,P0405,Books,Mystery,1.54,88.91,Defective,2024-12-27
119399,P0402,Books,Non-Fiction,2.1,131.56,Excellent quality,2024-11-06
119400,P0204,Apparel,Jacket,18.86,176.42,Neutral feeling,2024-11-08
119401,P0203,Apparel,Sneakers,1.2,455.25,Great value,2025-05-01
119402,P0105,Electronics,Camera,29.65,137.48,Best purchase,2024-11-27
119403,P0102,Electronics,Laptop,27.27,250.6,Bad experience,2025-01-18
119404,P0304,Home & Kitchen,Vacuum Cleaner,29.76,203.11,Very satisfied,2024-08-31
119405,P0405,Books,Mystery,2.04,226.07,Bad experience,2024-08-17
119406,P0604,Beauty,Moisturizer,0.2,230.89,Fantastic,2025-01-25
119407,P0505,Sports,Yoga Mat,28.59,193.67,Satisfactory,2024-08-20
119408,P0205,Apparel,Hat,21.2,10.42,Mediocre,2024-08-10
119409,P0503,Sports,Tennis Racket,12.12,47.42,Excellent quality,2024-09-29
119410,P0104,Electronics,Smartwatch,26.52,86.86,Works perfectly,2025-03-23
119411,P0505,Sports,Yoga Mat,2.86,472.43,Mediocre,2024-10-03
119412,P0504,Sports,Running Shoes,17.4,51.42,Decent,2024-08-20
119413,P0201,Apparel,T-Shirt,7.82,12.18,Defective,2025-04-27
119414,P0504,Sports,Running Shoes,9.1,69.61,Average product,2025-01-08
119415,P0105,Electronics,Camera,25.35,30.08,It's fine,2024-11-08
119416,P0203,Apparel,Sneakers,10.66,337.7,Excellent quality,2025-01-05
119417,P0405,Books,Mystery,5.41,355.76,Acceptable,2024-11-20
119418,P0503,Sports,Tennis Racket,10.74,314.86,Best purchase,2024-10-19
119419,P0303,Home & Kitchen,Coffee Maker,11.61,204.57,Good product,2025-03-28
119420,P0305,Home & Kitchen,Toaster,19.94,270.68,Mediocre,2024-07-07
119421,P0103,Electronics,Headphones,28.13,288.34,It's fine,2025-04-23
119422,P0502,Sports,Basketball,17.39,244.88,Acceptable,2025-05-07
119423,P0204,Apparel,Jacket,22.99,218.67,Neutral feeling,2025-02-14
119424,P0505,Sports,Yoga Mat,4.09,409.46,Poor quality,2025-02-14
119425,P0403,Books,Science,25.9,158.79,Highly recommend,2024-10-03
119426,P0605,Beauty,Perfume,4.72,366.05,Excellent quality,2024-06-17
119427,P0201,Apparel,T-Shirt,23.84,267.54,Great value,2024-12-24
119428,P0201,Apparel,T-Shirt,10.11,413.62,Disappointed,2024-11-01
119429,P0204,Apparel,Jacket,28.6,66.47,Nothing special,2024-08-10
119430,P0404,Books,Biography,3.97,456.94,Very satisfied,2024-06-29
119431,P0302,Home & Kitchen,Microwave,15.0,75.54,Best purchase,2024-08-20
119432,P0505,Sports,Yoga Mat,24.47,286.64,Best purchase,2024-10-18
119433,P0605,Beauty,Perfume,3.12,251.21,Waste of money,2024-09-20
119434,P0605,Beauty,Perfume,18.35,66.28,Highly recommend,2024-11-09
119435,P0602,Beauty,Foundation,16.83,83.72,It's fine,2025-02-24
119436,P0505,Sports,Yoga Mat,23.94,352.35,Very satisfied,2025-02-08
119437,P0505,Sports,Yoga Mat,2.93,135.88,Great value,2025-01-31
119438,P0303,Home & Kitchen,Coffee Maker,20.97,202.18,Nothing special,2025-03-28
119439,P0105,Electronics,Camera,11.08,240.07,Neither good nor bad,2025-05-04
119440,P0603,Beauty,Eyeliner,28.8,205.14,Stopped working,2024-11-19
119441,P0305,Home & Kitchen,Toaster,21.07,19.93,Works perfectly,2024-11-21
119442,P0301,Home & Kitchen,Blender,25.7,140.18,Exceeded expectations,2024-10-09
119443,P0505,Sports,Yoga Mat,12.16,390.12,Nothing special,2024-08-15
119444,P0505,Sports,Yoga Mat,10.53,120.62,Loved it,2025-02-13
119445,P0202,Apparel,Jeans,6.61,308.32,Stopped working,2025-04-23
119446,P0302,Home & Kitchen,Microwave,29.65,33.35,Not worth the price,2025-03-08
119447,P0101,Electronics,Smartphone,25.79,116.52,Neutral feeling,2025-03-15
119448,P0102,Electronics,Laptop,25.54,209.25,Great value,2024-09-30
119449,P0203,Apparel,Sneakers,15.73,203.28,Good product,2024-10-23
119450,P0402,Books,Non-Fiction,10.97,310.12,Disappointed,2025-05-14
119451,P0601,Beauty,Lipstick,23.71,350.43,Works perfectly,2025-01-02
119452,P0302,Home & Kitchen,Microwave,2.04,436.9,Neutral feeling,2024-08-25
119453,P0302,Home & Kitchen,Microwave,11.0,330.19,Fantastic,2024-09-29
119454,P0402,Books,Non-Fiction,3.02,43.06,Neither good nor bad,2024-08-10
119455,P0205,Apparel,Hat,25.05,28.13,Waste of money,2025-01-19
119456,P0504,Sports,Running Shoes,5.55,188.99,Works perfectly,2025-03-21
119457,P0502,Sports,Basketball,1.64,348.33,Okay quality,2025-03-05
119458,P0201,Apparel,T-Shirt,27.53,67.62,Great value,2025-04-02
119459,P0301,Home & Kitchen,Blender,19.07,157.0,Okay quality,2024-10-14
119460,P0204,Apparel,Jacket,25.31,7.89,Waste of money,2025-02-27
119461,P0405,Books,Mystery,9.2,218.28,Great value,2025-05-14
119462,P0401,Books,Fiction,11.78,342.72,Highly recommend,2024-11-09
119463,P0102,Electronics,Laptop,11.3,310.41,Mediocre,2025-04-28
119464,P0301,Home & Kitchen,Blender,1.83,45.07,Very satisfied,2024-12-13
119465,P0504,Sports,Running Shoes,18.37,11.26,Bad experience,2025-04-05
119466,P0205,Apparel,Hat,27.32,156.23,Bad experience,2025-02-04
119467,P0304,Home & Kitchen,Vacuum Cleaner,22.41,376.28,Not worth the price,2024-07-16
119468,P0101,Electronics,Smartphone,7.8,396.2,Stopped working,2025-03-25
119469,P0502,Sports,Basketball,11.42,276.07,Mediocre,2024-10-09
119470,P0205,Apparel,Hat,14.39,182.13,Works perfectly,2024-07-19
119471,P0404,Books,Biography,5.54,139.75,Disappointed,2025-05-02
119472,P0104,Electronics,Smartwatch,1.51,60.03,Neutral feeling,2025-01-13
119473,P0603,Beauty,Eyeliner,17.4,83.27,Neutral feeling,2025-02-03
119474,P0501,Sports,Football,11.94,385.83,Cheaply made,2025-04-15
119475,P0203,Apparel,Sneakers,1.33,350.18,Cheaply made,2024-07-31
119476,P0102,Electronics,Laptop,4.2,322.82,Terrible,2024-08-01
119477,P0501,Sports,Football,26.28,364.72,Nothing special,2024-12-22
119478,P0305,Home & Kitchen,Toaster,13.73,264.4,Neither good nor bad,2025-03-21
119479,P0602,Beauty,Foundation,8.54,320.18,Poor quality,2025-02-22
119480,P0603,Beauty,Eyeliner,26.84,11.27,Decent,2025-05-07
119481,P0103,Electronics,Headphones,23.22,33.06,Excellent quality,2025-01-28
119482,P0402,Books,Non-Fiction,10.13,435.54,Highly recommend,2025-03-29
119483,P0204,Apparel,Jacket,18.78,160.61,Very satisfied,2024-10-24
119484,P0105,Electronics,Camera,18.8,328.85,Not worth the price,2025-02-12
119485,P0503,Sports,Tennis Racket,1.03,119.7,Bad experience,2024-06-12
119486,P0601,Beauty,Lipstick,19.63,321.34,Highly recommend,2024-06-17
119487,P0204,Apparel,Jacket,0.49,105.92,Average product,2024-12-02
119488,P0603,Beauty,Eyeliner,12.48,191.2,Mediocre,2024-12-28
119489,P0104,Electronics,Smartwatch,23.23,234.82,Loved it,2024-08-07
119490,P0602,Beauty,Foundation,0.97,269.95,Exceeded expectations,2024-09-21
119491,P0502,Sports,Basketball,28.6,264.8,Average product,2025-04-15
119492,P0104,Electronics,Smartwatch,26.19,20.36,Excellent quality,2025-05-29
119493,P0204,Apparel,Jacket,23.17,230.68,Excellent quality,2024-07-10
119494,P0502,Sports,Basketball,20.88,291.15,Works perfectly,2025-01-22
119495,P0604,Beauty,Moisturizer,7.65,27.17,Nothing special,2025-04-01
119496,P0204,Apparel,Jacket,24.56,247.97,Loved it,2025-03-10
119497,P0604,Beauty,Moisturizer,20.86,41.49,Waste of money,2024-08-23
119498,P0605,Beauty,Perfume,23.86,262.83,Best purchase,2024-06-16
119499,P0305,Home & Kitchen,Toaster,17.65,87.11,Highly recommend,2025-04-10
119500,P0105,Electronics,Camera,6.51,418.58,Neutral feeling,2024-09-09
119501,P0505,Sports,Yoga Mat,0.59,223.95,Bad experience,2024-10-09
119502,P0501,Sports,Football,4.87,109.0,Best purchase,2024-11-07
119503,P0402,Books,Non-Fiction,4.98,115.66,Highly recommend,2025-05-18
119504,P0505,Sports,Yoga Mat,14.97,313.84,Loved it,2024-08-30
119505,P0105,Electronics,Camera,5.4,399.78,Mediocre,2024-08-27
119506,P0602,Beauty,Foundation,5.07,124.44,It's fine,2024-11-20
119507,P0403,Books,Science,27.4,273.56,It's fine,2024-12-10
119508,P0302,Home & Kitchen,Microwave,19.82,277.5,Average product,2025-02-21
119509,P0102,Electronics,Laptop,28.09,241.49,Nothing special,2025-02-02
119510,P0202,Apparel,Jeans,8.2,435.3,Neither good nor bad,2024-11-15
119511,P0203,Apparel,Sneakers,0.95,216.03,Highly recommend,2024-10-11
119512,P0404,Books,Biography,18.32,344.01,Would not recommend,2025-02-27
119513,P0503,Sports,Tennis Racket,9.21,172.67,Excellent quality,2024-06-13
119514,P0604,Beauty,Moisturizer,10.87,218.89,Great value,2025-05-26
119515,P0103,Electronics,Headphones,12.3,115.6,Average product,2025-03-05
119516,P0401,Books,Fiction,12.16,28.34,Bad experience,2024-10-07
119517,P0105,Electronics,Camera,28.86,133.95,Disappointed,2025-01-28
119518,P0103,Electronics,Headphones,15.69,413.12,Loved it,2024-10-11
119519,P0105,Electronics,Camera,4.81,380.53,Neither good nor bad,2024-12-08
119520,P0105,Electronics,Camera,18.98,228.93,Very satisfied,2024-08-04
119521,P0302,Home & Kitchen,Microwave,26.25,318.82,Defective,2024-10-02
119522,P0501,Sports,Football,12.98,65.56,Loved it,2025-04-12
119523,P0202,Apparel,Jeans,21.43,210.96,Stopped working,2024-12-13
119524,P0205,Apparel,Hat,11.72,402.18,Average product,2024-11-13
119525,P0305,Home & Kitchen,Toaster,7.85,79.22,Cheaply made,2024-10-25
119526,P0102,Electronics,Laptop,9.16,382.28,Decent,2024-10-22
119527,P0203,Apparel,Sneakers,24.19,154.99,Neither good nor bad,2024-09-20
119528,P0504,Sports,Running Shoes,15.25,123.79,Okay quality,2025-05-15
119529,P0101,Electronics,Smartphone,4.39,166.98,Neither good nor bad,2025-02-18
119530,P0405,Books,Mystery,4.78,137.95,Poor quality,2025-05-01
119531,P0102,Electronics,Laptop,25.68,87.25,Average product,2024-07-15
119532,P0305,Home & Kitchen,Toaster,4.48,149.13,Acceptable,2024-12-12
119533,P0504,Sports,Running Shoes,3.3,155.89,Neutral feeling,2025-02-12
119534,P0501,Sports,Football,13.2,296.74,Works perfectly,2025-04-14
119535,P0602,Beauty,Foundation,14.34,215.91,Highly recommend,2025-01-26
119536,P0502,Sports,Basketball,14.62,109.96,Terrible,2024-12-24
119537,P0304,Home & Kitchen,Vacuum Cleaner,17.58,321.29,Waste of money,2025-01-19
119538,P0402,Books,Non-Fiction,14.68,109.15,Loved it,2025-02-27
119539,P0505,Sports,Yoga Mat,29.96,231.14,Decent,2024-09-09
119540,P0603,Beauty,Eyeliner,5.85,252.12,Works perfectly,2025-04-08
119541,P0203,Apparel,Sneakers,17.85,63.44,Neither good nor bad,2024-10-30
119542,P0204,Apparel,Jacket,18.45,165.62,Great value,2024-08-07
119543,P0604,Beauty,Moisturizer,11.67,23.29,Satisfactory,2025-04-22
119544,P0404,Books,Biography,12.03,30.83,Best purchase,2024-10-01
119545,P0302,Home & Kitchen,Microwave,11.87,346.43,Exceeded expectations,2025-04-07
119546,P0601,Beauty,Lipstick,14.78,119.77,Poor quality,2024-07-26
119547,P0104,Electronics,Smartwatch,13.7,247.04,Good product,2025-03-26
119548,P0302,Home & Kitchen,Microwave,21.09,10.92,Cheaply made,2024-08-28
119549,P0502,Sports,Basketball,7.2,21.26,Defective,2024-08-18
119550,P0402,Books,Non-Fiction,15.82,142.38,Best purchase,2025-02-25
119551,P0602,Beauty,Foundation,13.51,252.26,Works perfectly,2024-11-17
119552,P0605,Beauty,Perfume,29.99,99.9,Satisfactory,2024-12-18
119553,P0503,Sports,Tennis Racket,15.06,364.07,Fantastic,2025-05-03
119554,P0201,Apparel,T-Shirt,0.38,415.44,Great value,2024-12-28
119555,P0505,Sports,Yoga Mat,11.28,417.48,Decent,2024-07-05
119556,P0301,Home & Kitchen,Blender,16.17,367.23,Very satisfied,2024-11-16
119557,P0304,Home & Kitchen,Vacuum Cleaner,28.06,98.64,Works perfectly,2025-04-01
119558,P0205,Apparel,Hat,23.37,69.66,Average product,2024-12-09
119559,P0504,Sports,Running Shoes,14.26,406.65,Not worth the price,2025-02-22
119560,P0504,Sports,Running Shoes,2.97,166.09,Waste of money,2024-11-21
119561,P0401,Books,Fiction,7.02,83.22,Exceeded expectations,2024-09-28
119562,P0102,Electronics,Laptop,23.48,210.01,Okay quality,2025-05-31
119563,P0204,Apparel,Jacket,22.05,74.67,Okay quality,2024-10-23
119564,P0205,Apparel,Hat,0.75,204.88,Loved it,2024-09-04
119565,P0501,Sports,Football,0.82,443.11,Neutral feeling,2024-08-18
119566,P0504,Sports,Running Shoes,21.03,309.68,Not worth the price,2024-07-05
119567,P0504,Sports,Running Shoes,6.03,101.94,Works perfectly,2024-08-24
119568,P0501,Sports,Football,13.1,128.32,Decent,2024-12-31
119569,P0602,Beauty,Foundation,29.96,139.71,Bad experience,2024-10-24
119570,P0302,Home & Kitchen,Microwave,20.12,309.93,Okay quality,2024-11-17
119571,P0504,Sports,Running Shoes,7.31,188.16,Terrible,2024-09-13
119572,P0204,Apparel,Jacket,25.25,368.22,Works perfectly,2025-02-22
119573,P0602,Beauty,Foundation,6.69,25.38,Neutral feeling,2024-11-28
119574,P0501,Sports,Football,1.05,139.96,Neutral feeling,2024-07-28
